user_id,user_url,Analisis
sdq101,http://steamcommunity.com/id/sdq101,"['92100;2015-8-8;True;2', '221380;2015-6-22;True;2', '60;2015-6-20;True;2', '368990;2015-6-22;True;2', '322920;2015-10-10;True;1', '8870;2015-11-26;True;0', '299460;2015-11-24;True;2', '4000;2013-5-15;True;2']"
76561198014533167,http://steamcommunity.com/profiles/76561198014533167,"['236430;2014-9-25;True;2', '290770;2015-1-6;True;2']"
76561198014625793,http://steamcommunity.com/profiles/76561198014625793,['219740;2014-10-19;True;2']
meyh1,http://steamcommunity.com/id/meyh1,['221100;2014-2-12;True;0']
RED_SHIFT7,http://steamcommunity.com/id/RED_SHIFT7,['440;2015-6-22;True;2']
BoomerBacon,http://steamcommunity.com/id/BoomerBacon,"['204080;2014-1-17;False;0', '2590;2014-11-21;False;0', '33950;2014-11-22;False;1']"
76561198014774264,http://steamcommunity.com/profiles/76561198014774264,['224260;2015-7-2;True;2']
76561198014788733,http://steamcommunity.com/profiles/76561198014788733,"['243870;2015-4-2;True;0', '316010;2012-6-4;True;2']"
76561198015083753,http://steamcommunity.com/profiles/76561198015083753,"['221100;2014-12-9;True;0', '107410;2015-10-17;True;2', '355840;2012-4-22;True;2', '242760;2015-11-12;True;2', '322070;2015-1-12;True;2', '206420;2013-10-19;True;2']"
wettube,http://steamcommunity.com/id/wettube,['12210;2014-1-5;True;2']
76561198015169206,http://steamcommunity.com/profiles/76561198015169206,['730;2015-6-29;True;1']
Sacredpenguin,http://steamcommunity.com/id/Sacredpenguin,"['367500;2012-1-18;True;2', '233130;2015-12-27;True;2']"
76561198015240666,http://steamcommunity.com/profiles/76561198015240666,['240;2014-1-18;True;1']
NEEDforSHEEP,http://steamcommunity.com/id/NEEDforSHEEP,"['218620;2015-11-12;False;0', '209870;2015-1-25;False;0', '271590;2015-5-11;True;2', '630;2013-4-13;True;1']"
DANOID,http://steamcommunity.com/id/DANOID,['365590;2012-3-10;False;0']
76561198015460867,http://steamcommunity.com/profiles/76561198015460867,['405580;2012-8-1;False;2']
76561198015516156,http://steamcommunity.com/profiles/76561198015516156,['221100;2014-2-17;True;2']
liam_roche,http://steamcommunity.com/id/liam_roche,"['333930;2015-9-21;True;2', '232430;2013-12-23;True;0', '317100;2015-2-28;True;2']"
mith_ele,http://steamcommunity.com/id/mith_ele,['730;2015-1-13;True;2']
Cobain76,http://steamcommunity.com/id/Cobain76,"['730;2014-6-2;True;0', '24980;2012-7-12;True;2']"
ParanoidTurtle,http://steamcommunity.com/id/ParanoidTurtle,['730;2015-9-22;True;2']
adrianp74,http://steamcommunity.com/id/adrianp74,['113200;2014-8-18;True;2']
76561198015882376,http://steamcommunity.com/profiles/76561198015882376,['105600;2015-11-6;False;1']
76561198015897106,http://steamcommunity.com/profiles/76561198015897106,['730;2013-12-10;True;2']
76561198015943925,http://steamcommunity.com/profiles/76561198015943925,['72850;2014-10-18;True;2']
kirkhammett1992,http://steamcommunity.com/id/kirkhammett1992,"['387990;2012-1-24;True;0', '424370;2012-4-13;True;2', '570;2014-12-9;True;1']"
NfC_Tank,http://steamcommunity.com/id/NfC_Tank,['255500;2013-12-24;False;0']
Peyton_Eve,http://steamcommunity.com/id/Peyton_Eve,"['313120;2015-9-5;True;2', '423700;2012-7-19;True;2', '413150;2012-3-19;True;0', '383870;2012-2-23;True;2', '440;2012-3-13;True;2']"
rayvanuto,http://steamcommunity.com/id/rayvanuto,"['367570;2015-7-20;True;2', '322170;2015-3-8;True;2']"
Wrathofwar,http://steamcommunity.com/id/Wrathofwar,"['311210;2015-12-20;False;0', '221100;2014-1-10;True;0', '273350;2015-2-20;True;2']"
76561198016444183,http://steamcommunity.com/profiles/76561198016444183,"['10180;2015-11-19;True;1', '4000;2014-4-19;True;2', '42700;2012-1-1;True;1']"
amoks,http://steamcommunity.com/id/amoks,['570;2014-8-26;True;1']
komarexpl,http://steamcommunity.com/id/komarexpl,"['233450;2014-7-5;True;1', '239030;2014-7-5;True;1', '234670;2014-7-5;True;1', '78000;2014-7-5;True;0', '212480;2014-7-5;True;1', '265930;2014-7-5;True;1', '245550;2014-7-5;True;2', '259600;2014-7-5;True;1', '273350;2014-11-2;True;0', '219890;2014-7-5;False;1']"
76561198016564178,http://steamcommunity.com/profiles/76561198016564178,"['296470;2014-12-23;True;2', '39140;2015-8-12;True;2', '500;2014-6-3;True;2']"
76561198016574636,http://steamcommunity.com/profiles/76561198016574636,"['243870;2014-9-5;False;2', '220440;2014-7-15;True;2', '204880;2014-3-2;True;2']"
76561198016594121,http://steamcommunity.com/profiles/76561198016594121,['231430;2014-8-14;True;2']
76561198016597219,http://steamcommunity.com/profiles/76561198016597219,['208090;2014-2-7;True;2']
76561198016665024,http://steamcommunity.com/profiles/76561198016665024,"['213650;2014-2-15;True;1', '218620;2014-6-23;True;2', '9200;2014-1-1;True;2']"
76561198016750784,http://steamcommunity.com/profiles/76561198016750784,['263440;2014-5-31;True;2']
brenos619,http://steamcommunity.com/id/brenos619,['305260;2014-9-8;True;1']
theonemlst,http://steamcommunity.com/id/theonemlst,"['265550;2014-9-7;False;0', '306670;2015-10-21;False;0']"
LoneHamish,http://steamcommunity.com/id/LoneHamish,['381210;2012-6-16;False;2']
tret53445234234523,http://steamcommunity.com/id/tret53445234234523,['231430;2012-3-29;True;1']
76561198017204231,http://steamcommunity.com/profiles/76561198017204231,['240;2014-10-10;True;2']
76561198017275546,http://steamcommunity.com/profiles/76561198017275546,"['294860;2012-3-30;True;2', '48700;2014-12-29;True;2', '23450;2014-2-2;True;2', '57690;2012-12-24;True;2']"
pathfinder007,http://steamcommunity.com/id/pathfinder007,"['204100;2014-3-31;True;2', '8190;2014-2-13;True;2', '202970;2014-2-13;True;2', '48240;2014-2-12;True;2']"
76561198017436335,http://steamcommunity.com/profiles/76561198017436335,"['262590;2014-3-3;True;0', '245550;2014-3-21;True;2', '550;2013-12-25;True;2']"
Heavensmutant,http://steamcommunity.com/id/Heavensmutant,"['208090;2014-1-31;True;2', '234530;2014-1-31;True;1']"
6ex6ex6ex,http://steamcommunity.com/id/6ex6ex6ex,['55230;2014-6-29;True;2']
poobaman,http://steamcommunity.com/id/poobaman,"['440;2014-7-4;True;0', '48700;2014-7-4;True;0', '24240;2014-1-28;True;2']"
alexbowersau,http://steamcommunity.com/id/alexbowersau,['620;2011-9-6;True;2']
76561198017650546,http://steamcommunity.com/profiles/76561198017650546,['236110;2015-9-27;True;1']
shadowmakenshi,http://steamcommunity.com/id/shadowmakenshi,"['92300;2011-12-27;True;2', '440;2011-7-3;True;2']"
sicktoilet,http://steamcommunity.com/id/sicktoilet,['730;2015-3-11;True;0']
turkking,http://steamcommunity.com/id/turkking,"['333930;2015-7-15;True;2', '228760;2015-6-18;True;2', '24200;2012-7-11;True;2']"
N8A,http://steamcommunity.com/id/N8A,['218820;2014-6-22;True;2']
XlX420BlazeitXIX,http://steamcommunity.com/id/XlX420BlazeitXIX,['221100;2015-12-29;True;2']
76561198018144455,http://steamcommunity.com/profiles/76561198018144455,"['113420;2014-12-5;False;1', '218230;2013-12-16;True;0']"
Blitzkrieg2X,http://steamcommunity.com/id/Blitzkrieg2X,['213850;2015-5-25;True;2']
76561198018253205,http://steamcommunity.com/profiles/76561198018253205,['204360;2014-10-31;False;0']
76561198018257543,http://steamcommunity.com/profiles/76561198018257543,"['218620;2014-3-23;True;2', '201810;2015-7-30;False;2']"
stevo188,http://steamcommunity.com/id/stevo188,['238010;2014-7-3;True;2']
Someone76,http://steamcommunity.com/id/Someone76,['209650;2015-1-2;False;0']
yiba,http://steamcommunity.com/id/yiba,['570;2013-11-21;True;2']
zax_x,http://steamcommunity.com/id/zax_x,['209650;2014-12-7;True;2']
darkedge119,http://steamcommunity.com/id/darkedge119,['212160;2014-4-13;True;2']
HizStory,http://steamcommunity.com/id/HizStory,['730;2015-3-29;True;2']
76561198018648501,http://steamcommunity.com/profiles/76561198018648501,"['223710;2014-3-1;True;2', '298260;2014-8-23;True;2']"
Raeikar,http://steamcommunity.com/id/Raeikar,['344760;2015-4-30;True;2']
Jotcertes,http://steamcommunity.com/id/Jotcertes,"['221640;2014-8-18;True;2', '105600;2012-9-2;True;1', '42910;2014-8-18;True;2']"
legr00ves,http://steamcommunity.com/id/legr00ves,['346900;2015-6-5;True;2']
76561198018820822,http://steamcommunity.com/profiles/76561198018820822,['550;2011-8-21;True;2']
76561198018834500,http://steamcommunity.com/profiles/76561198018834500,['418340;2015-12-1;True;1']
76561198018851823,http://steamcommunity.com/profiles/76561198018851823,['440;2014-10-3;True;2']
76561198018885388,http://steamcommunity.com/profiles/76561198018885388,"['620;2015-11-28;True;0', '252950;2015-7-21;True;2', '296070;2015-1-12;True;2', '42680;2013-12-14;False;0']"
76561198018921691,http://steamcommunity.com/profiles/76561198018921691,"['265610;2014-6-23;True;2', '239220;2014-6-23;False;0']"
fusion12,http://steamcommunity.com/id/fusion12,"['730;2014-9-6;True;0', '218230;2014-11-19;True;2', '286690;2014-11-19;True;2', '208200;2014-11-19;True;2']"
trihead,http://steamcommunity.com/id/trihead,['440;2014-12-13;True;2']
fire020,http://steamcommunity.com/id/fire020,['55230;2014-6-23;True;2']
leafshinobi,http://steamcommunity.com/id/leafshinobi,"['241560;2014-12-2;True;0', '255710;2015-3-12;True;2', '241930;2014-9-30;True;0']"
redpillgaming,http://steamcommunity.com/id/redpillgaming,"['328830;2014-12-8;True;2', '394360;2012-6-8;True;0', '216260;2014-12-27;False;2', '271240;2015-2-13;False;0', '255710;2012-6-11;True;2', '233450;2015-10-26;True;2', '239820;2014-12-7;True;0']"
6667779,http://steamcommunity.com/id/6667779,['24860;2015-7-31;True;2']
Mystiiez,http://steamcommunity.com/id/Mystiiez,['730;2015-3-13;True;2']
76561198019099096,http://steamcommunity.com/profiles/76561198019099096,['440;2012-7-14;True;1']
noxfine,http://steamcommunity.com/id/noxfine,['393420;2012-2-21;False;1']
76561198019548281,http://steamcommunity.com/profiles/76561198019548281,"['252490;2013-12-15;True;0', '304930;2014-7-12;True;2', '238430;2014-3-23;True;0', '318220;2015-6-6;False;2', '250180;2014-6-25;False;0']"
Ace4897,http://steamcommunity.com/id/Ace4897,['42910;2014-1-19;True;2']
76561198019601224,http://steamcommunity.com/profiles/76561198019601224,['214950;2012-2-24;False;0']
76561198019617935,http://steamcommunity.com/profiles/76561198019617935,['730;2015-7-21;True;1']
76561198019653657,http://steamcommunity.com/profiles/76561198019653657,['17460;2014-6-29;True;1']
76561198019660305,http://steamcommunity.com/profiles/76561198019660305,['440;2014-8-22;True;2']
76561198019835047,http://steamcommunity.com/profiles/76561198019835047,['219990;2012-1-14;True;1']
blazypol,http://steamcommunity.com/id/blazypol,['730;2014-2-28;True;1']
76561198019915029,http://steamcommunity.com/profiles/76561198019915029,['338390;2012-7-2;True;2']
76561198019923966,http://steamcommunity.com/profiles/76561198019923966,"['359550;2012-3-12;True;1', '251570;2014-4-27;True;1', '24240;2014-4-18;True;1']"
Hate_domination,http://steamcommunity.com/id/Hate_domination,['253110;2014-10-8;True;2']
Hdavidson,http://steamcommunity.com/id/Hdavidson,['221100;2014-6-21;True;2']
Nineleader,http://steamcommunity.com/id/Nineleader,"['22380;2015-1-25;True;2', '203770;2015-1-25;True;2', '236850;2015-1-25;True;2']"
76561198020181605,http://steamcommunity.com/profiles/76561198020181605,['251170;2014-10-3;True;1']
harshpathania,http://steamcommunity.com/id/harshpathania,"['331330;2015-4-5;True;0', '272350;2014-6-26;True;2', '218620;2014-7-26;True;2', '730;2015-7-18;True;1']"
76561198020235815,http://steamcommunity.com/profiles/76561198020235815,['8870;2013-12-30;True;2']
RoyalAlbatross,http://steamcommunity.com/id/RoyalAlbatross,['730;2014-12-17;True;0']
76561198020246111,http://steamcommunity.com/profiles/76561198020246111,"['238430;2014-11-27;False;0', '222900;2014-12-31;True;1', '209000;2014-12-4;True;2']"
ecosweetz,http://steamcommunity.com/id/ecosweetz,"['207140;2015-2-10;True;2', '200710;2015-6-27;True;2']"
76561198020411590,http://steamcommunity.com/profiles/76561198020411590,"['23530;2014-10-15;True;2', '218470;2014-1-15;False;0']"
samdakilla,http://steamcommunity.com/id/samdakilla,"['8930;2012-2-25;True;0', '22370;2015-10-17;True;1', '72850;2013-3-23;True;2']"
HeerFuhrurVonAuchwitz,http://steamcommunity.com/id/HeerFuhrurVonAuchwitz,"['209670;2014-4-23;True;0', '222880;2015-6-14;True;1', '270150;2015-4-7;True;0', '104900;2014-2-23;True;2', '108600;2013-11-8;True;0', '223710;2013-4-25;True;0', '1250;2013-1-15;True;0', '17520;2012-12-29;True;0', '218230;2012-11-22;True;2', '15620;2011-7-3;True;0']"
76561198020577418,http://steamcommunity.com/profiles/76561198020577418,['16730;2014-4-18;True;2']
76561198020669652,http://steamcommunity.com/profiles/76561198020669652,['50300;2014-7-15;True;0']
venomous6,http://steamcommunity.com/id/venomous6,"['236850;2014-3-30;True;0', '383870;2012-2-9;True;2']"
Madschnapps,http://steamcommunity.com/id/Madschnapps,"['248820;2012-4-1;True;2', '440;2011-7-10;True;1']"
pussayfucker,http://steamcommunity.com/id/pussayfucker,['263440;2014-6-30;True;0']
randomnes,http://steamcommunity.com/id/randomnes,"['394510;2015-12-7;True;2', '64000;2012-6-19;True;2']"
76561198020937602,http://steamcommunity.com/profiles/76561198020937602,"['243470;2014-5-28;True;2', '248820;2014-2-11;True;2']"
gangstapimpplaya,http://steamcommunity.com/id/gangstapimpplaya,"['381210;2012-6-22;True;2', '434570;2012-6-25;True;2', '218620;2014-6-28;True;2']"
76561198020978624,http://steamcommunity.com/profiles/76561198020978624,['440;2014-4-20;True;2']
76561198021048954,http://steamcommunity.com/profiles/76561198021048954,['521340;2012-9-18;True;2']
tehrelshrek,http://steamcommunity.com/id/tehrelshrek,"['299360;2015-10-1;False;2', '219830;2013-12-5;True;2', '209160;2013-11-26;False;2']"
hyunter,http://steamcommunity.com/id/hyunter,"['220200;2014-12-10;True;2', '730;2014-12-8;True;2', '240;2014-12-21;True;2', '570;2014-12-8;True;2']"
gizzy124,http://steamcommunity.com/id/gizzy124,['730;2014-12-18;True;2']
76561198021355294,http://steamcommunity.com/profiles/76561198021355294,['72850;2015-5-4;True;2']
KFJIndustries,http://steamcommunity.com/id/KFJIndustries,['211500;2014-6-27;False;0']
76561198021613981,http://steamcommunity.com/profiles/76561198021613981,"['620;2012-7-18;True;2', '104700;2012-5-28;True;0', '440;2012-4-28;True;2']"
ReverseHotel,http://steamcommunity.com/id/ReverseHotel,"['105600;2014-6-21;True;2', '211820;2013-12-4;True;0', '224540;2014-1-23;False;2', '40950;2014-6-26;False;2']"
Thumbzzy,http://steamcommunity.com/id/Thumbzzy,"['289130;2014-9-25;True;2', '226720;2014-9-17;True;2', '55230;2013-2-6;True;2']"
KyleHoll,http://steamcommunity.com/id/KyleHoll,"['218620;2012-8-7;True;0', '440;2012-7-8;False;0', '730;2012-8-12;True;1', '107410;2012-8-12;True;1', '224540;2015-5-23;False;2']"
_Flyingcow_,http://steamcommunity.com/id/_Flyingcow_,['238960;2013-12-16;True;0']
meeeechull,http://steamcommunity.com/id/meeeechull,['550;2012-11-22;True;2']
76561198021928011,http://steamcommunity.com/profiles/76561198021928011,['339610;2015-11-4;True;1']
76561198022007815,http://steamcommunity.com/profiles/76561198022007815,['22300;2015-7-24;True;2']
misschekie,http://steamcommunity.com/id/misschekie,"['221100;2014-11-13;False;0', '570;2013-4-21;True;0']"
badsama,http://steamcommunity.com/id/badsama,"['223470;2012-7-25;True;0', '42680;2012-7-17;True;2', '31280;2012-6-1;True;2', '620;2012-5-9;True;2', '72850;2012-5-9;True;2', '400;2011-12-27;True;0', '630;2011-7-28;True;0', '550;2011-7-28;True;0', '4000;2011-7-28;True;2', '440;2011-6-6;True;2']"
76561198022154943,http://steamcommunity.com/profiles/76561198022154943,['248820;2013-11-17;True;0']
76561198022273451,http://steamcommunity.com/profiles/76561198022273451,['246620;2014-3-19;True;2']
76561198022306224,http://steamcommunity.com/profiles/76561198022306224,['440;2013-4-6;True;2']
76561198022423117,http://steamcommunity.com/profiles/76561198022423117,['500;2012-2-5;True;1']
76561198022424939,http://steamcommunity.com/profiles/76561198022424939,['221380;2014-6-20;True;2']
76561198022557250,http://steamcommunity.com/profiles/76561198022557250,['9480;2014-4-14;True;2']
76561198022559040,http://steamcommunity.com/profiles/76561198022559040,['437220;2012-6-22;True;2']
76561198022611161,http://steamcommunity.com/profiles/76561198022611161,"['364360;2012-5-26;True;2', '359550;2012-5-25;False;2', '298110;2014-11-17;True;1', '730;2014-12-12;True;2', '65740;2014-9-13;False;0']"
Dragim,http://steamcommunity.com/id/Dragim,"['296970;2015-12-20;True;2', '8930;2012-7-28;True;0', '115100;2014-7-15;True;2', '212030;2014-7-11;True;0', '225080;2014-6-30;True;2', '241600;2014-6-27;True;2']"
justinroxu,http://steamcommunity.com/id/justinroxu,['221100;2014-7-24;True;0']
ThisIsSatell,http://steamcommunity.com/id/ThisIsSatell,['218230;2014-9-26;True;2']
controgopher,http://steamcommunity.com/id/controgopher,"['220240;2013-12-28;True;2', '730;2014-9-18;True;0', '213670;2014-3-16;True;2', '218060;2014-1-21;True;2', '237110;2013-12-26;True;0', '218620;2013-10-20;True;1', '206420;2013-11-24;True;2']"
larrythelawnmower,http://steamcommunity.com/id/larrythelawnmower,['270170;2014-9-2;True;1']
DoLLaRzz,http://steamcommunity.com/id/DoLLaRzz,['381210;2012-6-18;True;2']
raegmoar,http://steamcommunity.com/id/raegmoar,['373420;2015-12-19;True;2']
76561198022918599,http://steamcommunity.com/profiles/76561198022918599,['306130;2014-12-29;False;2']
mytesticlelolol,http://steamcommunity.com/id/mytesticlelolol,"['333930;2015-6-18;True;2', '207250;2015-3-12;True;2']"
TempestStar,http://steamcommunity.com/id/TempestStar,['252490;2013-12-27;True;1']
Welshy_01,http://steamcommunity.com/id/Welshy_01,"['280;2014-4-14;True;2', '6060;2012-1-1;True;1', '4000;2012-1-1;True;2', '261980;2013-12-6;True;0']"
76561198023226082,http://steamcommunity.com/profiles/76561198023226082,"['381210;2012-7-24;True;0', '275850;2012-8-13;True;0', '244930;2012-8-7;True;2', '221100;2014-2-11;True;0']"
lemnisca,http://steamcommunity.com/id/lemnisca,"['228300;2013-8-4;True;2', '219890;2013-7-25;True;2', '72850;2013-3-5;True;2', '440;2010-12-20;True;2']"
friedlychees,http://steamcommunity.com/id/friedlychees,"['346010;2015-2-8;True;2', '107100;2012-8-11;True;2', '306680;2012-3-11;True;2']"
76561198023374983,http://steamcommunity.com/profiles/76561198023374983,"['266390;2014-7-3;True;2', '440;2014-5-14;True;2', '630;2014-6-23;True;2', '3320;2014-6-2;True;0', '236090;2014-6-2;True;0', '31280;2014-5-10;True;2']"
SnottiestDuck,http://steamcommunity.com/id/SnottiestDuck,['236430;2014-7-7;True;0']
hengfadeng,http://steamcommunity.com/id/hengfadeng,['22380;2014-8-5;True;2']
76561198023454712,http://steamcommunity.com/profiles/76561198023454712,['238460;2012-3-24;True;2']
76561198023508728,http://steamcommunity.com/profiles/76561198023508728,"['304930;2014-7-21;False;0', '222880;2014-11-17;False;1', '19900;2014-6-12;False;1', '72850;2014-9-14;False;1', '80;2014-10-26;False;1', '50130;2014-10-26;False;0', '6900;2014-10-26;False;1', '92800;2014-10-26;False;1', '8190;2014-10-26;False;0']"
76561198023524407,http://steamcommunity.com/profiles/76561198023524407,"['99100;2013-12-17;False;0', '8870;2013-12-31;True;2', '218620;2013-12-16;True;2', '249950;2013-11-27;True;2']"
KillRiver,http://steamcommunity.com/id/KillRiver,"['209870;2012-1-3;False;2', '427730;2012-1-23;True;2', '730;2015-12-1;True;2']"
dinosaurdance,http://steamcommunity.com/id/dinosaurdance,"['221100;2014-1-27;True;0', '4920;2013-12-13;True;1']"
k-while,http://steamcommunity.com/id/k-while,"['295110;2015-1-18;False;2', '221100;2014-1-10;True;2']"
vomont,http://steamcommunity.com/id/vomont,"['72850;2014-6-14;True;2', '252950;2012-4-28;True;2', '55230;2013-1-4;True;0']"
cheezau,http://steamcommunity.com/id/cheezau,"['207080;2012-7-12;True;2', '33460;2011-12-27;True;2', '4000;2011-7-3;True;2', '320;2011-6-11;True;2', '440;2011-6-11;True;2', '620;2011-6-11;True;2', '400;2010-11-30;True;2']"
legitsymbol,http://steamcommunity.com/id/legitsymbol,"['377160;2015-11-9;True;1', '4000;2012-6-20;True;2', '271590;2015-4-14;True;2', '239140;2015-1-28;True;2', '239820;2014-7-16;True;2']"
76561198024028497,http://steamcommunity.com/profiles/76561198024028497,['227100;2014-2-28;False;0']
skbooty,http://steamcommunity.com/id/skbooty,"['248800;2014-10-17;True;2', '201790;2014-12-22;True;1']"
HitsugayaL,http://steamcommunity.com/id/HitsugayaL,"['215470;2012-3-22;True;2', '252490;2014-6-24;True;0']"
Mrezy,http://steamcommunity.com/id/Mrezy,['730;2013-7-20;True;2']
76561198024307868,http://steamcommunity.com/profiles/76561198024307868,"['246620;2014-8-10;True;2', '440;2013-11-27;True;1', '4000;2014-2-13;True;1']"
231091,http://steamcommunity.com/id/231091,['220240;2013-12-1;True;2']
Lomasbrah,http://steamcommunity.com/id/Lomasbrah,['4000;2014-6-3;True;1']
Singeaninja,http://steamcommunity.com/id/Singeaninja,"['346110;2015-7-2;True;2', '730;2015-4-27;True;0']"
Astremi,http://steamcommunity.com/id/Astremi,['49520;2014-10-25;True;1']
DonaldsSmallLoan,http://steamcommunity.com/id/DonaldsSmallLoan,"['3483;2014-5-18;False;0', '240;2015-6-5;True;1', '206420;2015-2-23;True;2']"
huehue13213,http://steamcommunity.com/id/huehue13213,['201870;2014-3-6;True;1']
BVXJX4Em,http://steamcommunity.com/id/BVXJX4Em,"['218230;2012-7-31;True;1', '730;2012-7-28;True;1', '225840;2012-7-28;True;1']"
76561198024635857,http://steamcommunity.com/profiles/76561198024635857,['244850;2014-2-10;True;1']
AFatDwarf,http://steamcommunity.com/id/AFatDwarf,"['418070;2015-11-14;True;1', '730;2014-6-30;True;2']"
helllodadi,http://steamcommunity.com/id/helllodadi,['570;2014-6-23;True;2']
76561198024781529,http://steamcommunity.com/profiles/76561198024781529,"['107410;2012-2-4;True;2', '221100;2014-12-23;True;2']"
Mattrix4078,http://steamcommunity.com/id/Mattrix4078,['55230;2015-2-10;True;2']
76561198024927320,http://steamcommunity.com/profiles/76561198024927320,['208090;2014-11-28;True;1']
76561198024983639,http://steamcommunity.com/profiles/76561198024983639,['222880;2014-2-3;True;2']
BlazingTaris,http://steamcommunity.com/id/BlazingTaris,['211820;2013-12-10;True;2']
moxiwize,http://steamcommunity.com/id/moxiwize,"['351570;2015-2-26;False;0', '417860;2015-11-23;True;2']"
thomasonefoot,http://steamcommunity.com/id/thomasonefoot,"['107410;2015-1-5;True;0', '261030;2014-8-26;True;2', '205100;2013-12-20;True;1', '218620;2014-12-31;True;2', '48190;2014-12-22;True;2', '220;2014-9-28;True;2', '207610;2013-7-23;True;0']"
jumpoffroof,http://steamcommunity.com/id/jumpoffroof,"['220200;2014-2-9;True;2', '250460;2015-1-11;True;1', '270170;2014-8-19;True;0', '330840;2015-1-11;True;2', '50300;2015-1-11;True;2', '233720;2015-1-11;True;0', '219890;2015-1-11;True;0', '252490;2015-1-11;True;0', '730;2015-1-11;True;0']"
nikpasic,http://steamcommunity.com/id/nikpasic,"['72850;2014-1-1;True;2', '12500;2011-2-5;True;0', '25900;2010-12-18;True;2', '48220;2012-9-6;True;2']"
natz_ormsby,http://steamcommunity.com/id/natz_ormsby,['570;2013-12-17;True;2']
rustygamer,http://steamcommunity.com/id/rustygamer,['440;2014-10-27;True;2']
wetwhistle,http://steamcommunity.com/id/wetwhistle,['373330;2015-6-29;True;0']
cgwlp,http://steamcommunity.com/id/cgwlp,['40800;2014-6-21;True;0']
76561198025244374,http://steamcommunity.com/profiles/76561198025244374,"['72850;2013-12-31;True;2', '24980;2014-3-7;True;2']"
76561198025249360,http://steamcommunity.com/profiles/76561198025249360,"['236850;2014-11-7;True;2', '208140;2012-5-30;True;2']"
RestingPeices,http://steamcommunity.com/id/RestingPeices,['1250;2013-12-27;True;0']
GamerEdge,http://steamcommunity.com/id/GamerEdge,"['226700;2014-10-31;False;0', '242760;2014-7-21;True;2', '221100;2014-11-15;False;0', '337950;2012-4-20;True;1', '238320;2015-3-28;True;2', '304930;2014-7-7;True;2', '224320;2013-4-11;True;0']"
76561198025385779,http://steamcommunity.com/profiles/76561198025385779,['219740;2013-12-25;True;2']
Ovakil,http://steamcommunity.com/id/Ovakil,"['324300;2015-5-17;True;2', '240620;2015-8-10;True;2', '233310;2015-1-24;False;2', '214970;2014-5-17;False;0', '63710;2014-5-17;True;2', '250600;2014-3-3;True;0']"
froijaye,http://steamcommunity.com/id/froijaye,"['304930;2014-8-7;True;2', '113200;2015-10-14;True;2']"
jashenfa,http://steamcommunity.com/id/jashenfa,"['239720;2014-11-10;True;0', '71250;2014-11-6;True;2', '45100;2013-7-22;True;2']"
alpha75,http://steamcommunity.com/id/alpha75,"['222880;2012-2-25;True;2', '301640;2015-12-24;False;0']"
jking228,http://steamcommunity.com/id/jking228,['4000;2014-5-8;True;1']
76561198025765048,http://steamcommunity.com/profiles/76561198025765048,['8930;2014-6-21;True;2']
khaye9,http://steamcommunity.com/id/khaye9,"['245170;2014-4-24;True;0', '730;2014-12-20;True;2', '223470;2014-12-9;True;0', '440;2014-12-4;True;0']"
76561198025973830,http://steamcommunity.com/profiles/76561198025973830,['391540;2012-3-4;True;2']
assassin_bunny,http://steamcommunity.com/id/assassin_bunny,"['8980;2015-3-5;True;1', '105600;2015-3-5;True;2', '273110;2014-10-9;True;0', '250900;2015-3-5;True;0']"
76561198025983771,http://steamcommunity.com/profiles/76561198025983771,['240;2014-12-24;True;2']
NoGameWillDie,http://steamcommunity.com/id/NoGameWillDie,['304930;2014-12-3;True;0']
gksrmftmxk12,http://steamcommunity.com/id/gksrmftmxk12,"['440;2014-4-29;True;1', '8870;2014-4-29;True;1', '243870;2014-4-29;True;1', '239160;2014-4-29;True;1', '219740;2014-4-29;True;1']"
76561198026044298,http://steamcommunity.com/profiles/76561198026044298,"['250110;2015-9-16;True;2', '219990;2012-2-27;True;2', '304430;2012-7-9;True;2', '211420;2014-5-25;False;2']"
76561198026058177,http://steamcommunity.com/profiles/76561198026058177,['730;2015-7-17;True;0']
gangaslaya4dayz,http://steamcommunity.com/id/gangaslaya4dayz,['252490;2015-9-4;True;2']
Riverthetf2medic,http://steamcommunity.com/id/Riverthetf2medic,['218620;2013-11-27;True;2']
76561198026163019,http://steamcommunity.com/profiles/76561198026163019,['730;2012-6-27;True;1']
MagiKFred,http://steamcommunity.com/id/MagiKFred,['212070;2014-11-29;True;0']
76561198026200381,http://steamcommunity.com/profiles/76561198026200381,"['249990;2015-12-27;True;0', '550;2015-12-27;True;2', '211720;2015-12-27;True;2', '226880;2015-12-27;True;1', '304930;2015-12-27;True;1', '211820;2015-12-27;True;2']"
76561198026262441,http://steamcommunity.com/profiles/76561198026262441,['8930;2014-7-13;True;2']
chainsawseverywhere,http://steamcommunity.com/id/chainsawseverywhere,"['49520;2014-2-6;True;2', '45760;2014-10-10;True;2', '252490;2014-2-18;True;1']"
76561198026315215,http://steamcommunity.com/profiles/76561198026315215,['41000;2013-12-25;True;2']
LILBISSUPERBASED,http://steamcommunity.com/id/LILBISSUPERBASED,['55230;2015-12-30;True;0']
76561198026340395,http://steamcommunity.com/profiles/76561198026340395,"['227220;2014-1-27;True;2', '241930;2014-12-27;True;2']"
SovietskieKivi,http://steamcommunity.com/id/SovietskieKivi,"['218620;2015-10-21;False;1', '231430;2012-8-9;True;1']"
76561198026398000,http://steamcommunity.com/profiles/76561198026398000,['221100;2014-1-14;True;2']
